
['31-Mar-00', 'The Road to El Dorado', '95000000', '50802661', '65700000\n'], The profit from this movie is: $21502661 

['11-Dec-09', 'The Lovely Bones', '95000000', '44114232', '94894448\n'], The profit from this movie is: $44008680 

['30-Jun-16', 'Ben-Hur', '95000000', '26410477', '91669648\n'], The profit from this movie is: $23080125 

['19-Dec-14', 'Seventh Son', '95000000', '17725785', '108874967\n'], The profit from this movie is: $31600752 

['30-May-03', 'Finding Nemo', '94000000', '380529370', '936094852\n'], The profit from this movie is: $1222624222 

['17-Dec-03', 'The Lord of the Rings: The Return of the King', '94000000', '379021990', '1121386981\n'], The profit from this movie is: $1406408971 

['18-Dec-02', 'The Lord of the Rings: The Two Towers', '94000000', '342548984', '919148764\n'], The profit from this movie is: $1167697748 

['15-Jun-01', 'Lara Croft: Tomb Raider', '94000000', '131144183', '273330185\n'], The profit from this movie is: $310474368 

['29-Jan-15', 'Kingsman: The Secret Service', '94000000', '128261724', '404561724\n'], The profit from this movie is: $438823448 

['19-Dec-01', 'The Lord of the Rings: The Fellowship of the Ring', '93000000', '315544750', '891210039\n'], The profit from this movie is: $1113754789 

['18-Jul-01', 'Jurassic Park III', '93000000', '181166115', '365900000\n'], The profit from this movie is: $454066115 

['5-Aug-11', 'Rise of the Planet of the Apes', '93000000', '176760185', '470986200\n'], The profit from this movie is: $554746385 

['14-Feb-08', 'The Spiderwick Chronicles', '92500000', '71195053', '162839667\n'], The profit from this movie is: $141534720 

['22-Oct-04', 'The Incredibles', '92000000', '261441092', '631441092\n'], The profit from this movie is: $800882184 

['6-Feb-13', 'A Good Day to Die Hard', '92000000', '67349198', '304249198\n'], The profit from this movie is: $279598396 

['9-Apr-04', 'The Alamo', '92000000', '22406362', '23911362\n'], The profit from this movie is: $-45682276 

['22-Dec-95', 'Cutthroat Island', '92000000', '10017322', '18517322\n'], The profit from this movie is: $-63465356 

['19-Dec-13', 'The Secret Life of Walter Mitty', '91000000', '58236838', '187861183\n'], The profit from this movie is: $155098021 

['20-Dec-17', 'Jumanji: Welcome to the Jungle', '90000000', '404508916', '961632807\n'], The profit from this movie is: $1276141723 

['1-Jul-97', 'Men in Black', '90000000', '250690539', '587790539\n'], The profit from this movie is: $748481078 

['19-Nov-99', 'Toy Story 2', '90000000', '245852179', '511358276\n'], The profit from this movie is: $667210455 

['3-Aug-01', 'Rush Hour 2', '90000000', '226164286', '347425832\n'], The profit from this movie is: $483590118 

['25-Dec-09', 'Sherlock Holmes', '90000000', '209028679', '498438212\n'], The profit from this movie is: $617466891 

['15-Jan-20', 'Bad Boys For Life', '90000000', '204417855', '424471663\n'], The profit from this movie is: $538889518 

['1-Jul-09', 'Ice Age: Dawn of the Dinosaurs', '90000000', '196573705', '886686817\n'], The profit from this movie is: $993260522 

['30-Mar-22', 'Sonic the Hedgehog 2', '90000000', '190872904', '405421518\n'], The profit from this movie is: $506294422 

['12-Dec-18', 'Spider-Man: Into The Spider-Verse 3D', '90000000', '190173195', '375464627\n'], The profit from this movie is: $475637822 

['2-Dec-22', 'Puss in Boots: The Last Wish', '90000000', '185535345', '484647065\n'], The profit from this movie is: $580182410 

['21-Jul-00', 'What Lies Beneath', '90000000', '155464351', '288693989\n'], The profit from this movie is: $354158340 

['13-Feb-20', 'Sonic The Hedgehog', '90000000', '146066470', '302536124\n'], The profit from this movie is: $358602594 

['7-Apr-11', 'Rio', '90000000', '143619809', '487517241\n'], The profit from this movie is: $541137050 

['24-Jul-19', 'Once Upon a Time…in Hollywood', '90000000', '142502728', '377426903\n'], The profit from this movie is: $429929631 

['6-Oct-06', 'The Departed', '90000000', '132384315', '289660619\n'], The profit from this movie is: $332044934 

['3-Nov-00', "Charlie's Angels", '90000000', '125305545', '259736090\n'], The profit from this movie is: $295041635 

['19-Jun-98', 'Mulan', '90000000', '120620254', '303500000\n'], The profit from this movie is: $334120254 

['13-Aug-08', 'Tropic Thunder', '90000000', '110515313', '191145256\n'], The profit from this movie is: $211660569 

['20-Dec-11', 'The Girl with the Dragon Tattoo', '90000000', '102515793', '239373970\n'], The profit from this movie is: $251889763 

['11-Jul-97', 'Contact', '90000000', '100920329', '165900000\n'], The profit from this movie is: $176820329 

['6-Jun-08', "You Don't Mess With the Zohan", '90000000', '100018837', '202910991\n'], The profit from this movie is: $212929828 

['19-May-95', 'Die Hard: With a Vengeance', '90000000', '100012499', '366101666\n'], The profit from this movie is: $376114165 

['27-Jul-22', 'DC League of Super Pets', '90000000', '93657117', '203891589\n'], The profit from this movie is: $207548706 

['12-Sep-16', 'The Magnificent Seven', '90000000', '93432655', '162122642\n'], The profit from this movie is: $165555297 

['18-Dec-15', 'Alvin and the Chipmunks: The Road Chip', '90000000', '85886987', '249517956\n'], The profit from this movie is: $245404943 

['8-Jun-01', 'Atlantis: The Lost Empire', '90000000', '84052762', '186049020\n'], The profit from this movie is: $180101782 

['25-Dec-08', 'Valkyrie', '90000000', '83107829', '203932174\n'], The profit from this movie is: $197040003 

['16-Jul-15', 'Pixels', '90000000', '78765986', '244041804\n'], The profit from this movie is: $232807790 

['29-Jun-01', 'Artificial Intelligence: AI', '90000000', '78616689', '235900000\n'], The profit from this movie is: $224516689 

['26-Nov-03', 'The Haunted Mansion', '90000000', '75817994', '155750628\n'], The profit from this movie is: $141568622 

['4-Aug-00', 'Hollow Man', '90000000', '73209340', '191200000\n'], The profit from this movie is: $174409340 

['22-Apr-05', 'The Interpreter', '90000000', '72708161', '162753837\n'], The profit from this movie is: $145461998 

['7-Aug-13', 'Percy Jackson: Sea of Monsters', '90000000', '68559554', '200859554\n'], The profit from this movie is: $179419108 

['25-Jul-03', 'Lara Croft: Tomb Raider: The Cradle of Life', '90000000', '65653758', '157092943\n'], The profit from this movie is: $132746701 

['27-May-16', 'Now You See Me 2', '90000000', '65075540', '328325007\n'], The profit from this movie is: $303400547 

['21-Nov-01', 'Spy Game', '90000000', '62362560', '143049560\n'], The profit from this movie is: $115412120 

['4-Apr-97', 'The Saint', '90000000', '61363304', '169400000\n'], The profit from this movie is: $140763304 

['10-Mar-00', 'Mission to Mars', '90000000', '60874615', '106000000\n'], The profit from this movie is: $76874615 

['6-Mar-18', 'Tomb Raider', '90000000', '58250803', '273477501\n'], The profit from this movie is: $241728304 

['17-Dec-99', 'Bicentennial Man', '90000000', '58220776', '87420776\n'], The profit from this movie is: $55641552 

['7-Jul-04', 'King Arthur', '90000000', '51877963', '203653524\n'], The profit from this movie is: $165531487 

['25-Apr-97', 'Volcano', '90000000', '47546796', '120100000\n'], The profit from this movie is: $77646796 

['9-Feb-22', 'Death on the Nile', '90000000', '45630104', '130298184\n'], The profit from this movie is: $85928288 

['26-Mar-97', "The Devil's Own", '90000000', '42885593', '140900000\n'], The profit from this movie is: $93785593 

['19-Jul-02', 'K-19: The Widowmaker', '90000000', '35168966', '65716126\n'], The profit from this movie is: $10885092 

['19-Aug-11', 'Conan the Barbarian', '90000000', '21295021', '63356133\n'], The profit from this movie is: $-5348846 

['21-Oct-11', 'The Three Musketeers', '90000000', '20377913', '139877913\n'], The profit from this movie is: $70255826 

['21-Apr-17', 'The Promise', '90000000', '8224288', '10551417\n'], The profit from this movie is: $-71224295 

['24-Nov-10', 'The Nutcracker in 3D', '90000000', '195459', '20466016\n'], The profit from this movie is: $-69338525 

['13-Dec-17', 'Bright', '90000000', '0', '0\n'], The profit from this movie is: $-90000000 

['14-May-21', 'Army of the Dead', '90000000', '0', '0\n'], The profit from this movie is: $-90000000 

['10-May-96', 'Twister', '88000000', '241688385', '495700000\n'], The profit from this movie is: $649388385 

['3-Jun-05', 'Cinderella Man', '88000000', '61649911', '105021488\n'], The profit from this movie is: $78671399 

['11-Sep-18', 'The Predator', '88000000', '51024708', '159487563\n'], The profit from this movie is: $122512271 

['21-Jul-21', 'Snake Eyes: G.I. Joe Origins', '88000000', '28264325', '34677221\n'], The profit from this movie is: $-25058454 

['8-Jul-05', 'Fantastic Four', '87500000', '154696080', '333132750\n'], The profit from this movie is: $400328830 

['9-Feb-01', 'Hannibal', '87000000', '165092266', '350100280\n'], The profit from this movie is: $428192546 

['6-Apr-23', 'Renfield', '86203077', '17152625', '26729077\n'], The profit from this movie is: $-42321375 

['25-Jul-03', 'Seabiscuit', '86000000', '120277854', '148715342\n'], The profit from this movie is: $182993196 

['14-Jul-22', 'Bullet Train', '85900000', '103368602', '238534963\n'], The profit from this movie is: $256003565 

['14-Aug-20', 'Project Power', '85100000', '0', '0\n'], The profit from this movie is: $-85100000 

['22-Dec-00', 'Cast Away', '85000000', '233632142', '427230516\n'], The profit from this movie is: $575862658 

['17-Nov-06', 'Happy Feet', '85000000', '198000317', '385000315\n'], The profit from this movie is: $498000632 

['7-Dec-01', "Ocean's Eleven", '85000000', '183417150', '450728529\n'], The profit from this movie is: $549145679 

['23-Jul-04', 'The Bourne Supremacy', '85000000', '176087450', '311001124\n'], The profit from this movie is: $402088574 

['25-Jul-97', 'Air Force One', '85000000', '172956409', '315268353\n'], The profit from this movie is: $403224762 

['1-Dec-21', 'Sing 2', '85000000', '162790990', '404534105\n'], The profit from this movie is: $482325095 

['2-Apr-09', 'Fast & Furious', '85000000', '155064265', '359347833\n'], The profit from this movie is: $429412098 

['14-Mar-08', 'Horton Hears a Who', '85000000', '154529439', '299477886\n'], The profit from this movie is: $369007325 

['22-Jun-22', 'Elvis', '85000000', '151040048', '279562529\n'], The profit from this movie is: $345602577 

['21-Mar-14', 'Divergent', '85000000', '150947895', '276014965\n'], The profit from this movie is: $341962860 

['27-Sep-12', 'Hotel Transylvania', '85000000', '148313048', '378119469'], The profit from this movie is: $441432517 
